Title,PublishedAt,ViewCount,LikeCount,DislikeCount,CommentCount,Duration,URL
리얼먹방▶전어 통으로 먹으니까 맛있네요(?) ☆ 대하구이&전어회에 소주한잔ㅣ Raw Gizzard Shad Fish & Grilled King PrawnㅣMUKBANGㅣ,2022-10-29T11:00:26Z,5709474,65792,0,1664,11.9,https://www.youtube.com/watch?v=jimsWQ6a_U4
Real Mukbang:) Waterless! Healthy curry made with ‘vegetable stock’ ☆ Soybean Soup 👍,2023-11-06T11:00:00Z,4212572,44828,0,778,11.47,https://www.youtube.com/watch?v=0AFwJN6prXg
Real Mukbang:) Spicy Tteokbokki & Homemade Fried Dish ☆ Comfort Korean Streetfood,2023-11-16T11:00:38Z,5896976,63403,0,1329,11.93,https://www.youtube.com/watch?v=gYCEBb99C8Q
"리얼먹방:) 한돈""목살스테이크""만들기★고추장 로제파스타ㅣGochujang rose pasta & Pork Neck SteakㅣMUKBANGㅣ",2022-12-19T11:00:23Z,3512212,52036,0,1754,11.43,https://www.youtube.com/watch?v=hXIIDvF9_1U
Do you want a bite? #shorts #clamsoup,2022-09-25T12:32:18Z,388212,13120,0,72,0.98,https://www.youtube.com/watch?v=k9Q7IF_L7vM
"리얼먹방▶가리비 원없이 먹고싶었어요☆""치즈가리비""구이에 소주 한잔!! (ft.컵라면)ㅣCheesy Scallop & Soju (ft. Cup Noodle)ㅣMUKBANGㅣ",2022-09-11T11:00:14Z,3793845,59503,0,1139,10.72,https://www.youtube.com/watch?v=PE7qunfXxbg
밤에 보면 위험한 영상....,2024-03-26T11:00:26Z,414795,19493,0,104,1.0,https://www.youtube.com/watch?v=XnswHIpGO6k
리얼먹방▶ 한우초밥 & 연어초밥 만들기☆ ft.맥주한잔ㅣSalmon & Beef SushiㅣREAL SOUNDㅣASMR MUKBANGㅣ,2022-05-02T11:00:18Z,2099204,44809,0,905,11.17,https://www.youtube.com/watch?v=hGkxJzYsEr8
"Real Mukbang:) A true Korean home meal! ☆ comfort food 😋 Grilled mackerel, seaweed soup, egg rolls",2024-01-04T11:00:49Z,3601692,39022,0,835,12.62,https://www.youtube.com/watch?v=zVQhjyUNXvQ
"리얼먹방▶ 편의점음식 먹방! ☆ 컵라면,도시락,삼각김밥,샌드위치,디저트ㅣKorean convenience store foodㅣREAL SOUNDㅣASMR MUKBANGㅣ",2022-04-02T11:00:09Z,18353884,210573,0,3150,11.23,https://www.youtube.com/watch?v=PJ2SzHmBFDs
Real Mukbang:) I launched a meal kits! ☆ boiled beef suyuk & Stir-fried Yeomtongㅣ햄지스지ㅣ햄지수육ㅣ햄지밀키트,2023-05-01T11:00:42Z,3326461,40366,0,1263,11.08,https://www.youtube.com/watch?v=vtwHpH7d6KY
리얼먹방:) 햄지's 요리모음🔪 7탄!!!ㅣPART 7★HAMZY’s Cooking COMPILATIONS7 ㅣREAL SOUNDㅣASMR MUKBANGㅣEATING SHOWㅣ,2022-01-08T10:55:44Z,7276160,54390,0,1201,59.88,https://www.youtube.com/watch?v=j0AVpZuazpE
"리얼먹방▶ 쭈곱새(쭈꾸미,새우,곱창볶음 )&소주☆디저트(?)는 볶음밥ㅣ Spicy Stir Fry Octopus, ShrimpㅣREAL SOUNDㅣASMR MUKBANGㅣ",2022-05-08T11:00:18Z,40091038,269510,0,4100,13.77,https://www.youtube.com/watch?v=fEbz5zo5u9s
