Title,PublishedAt,ViewCount,LikeCount,DislikeCount,CommentCount,Duration,URL
Wednesday was cringey and deserved better.,2022-12-14 01:27:00,241017,18750,0,1984,14.08,https://www.youtube.com/watch?v=YefdqKdIpbI
the Tumblr era is back...and we should be worried.,2022-09-28 00:02:41,315369,20842,0,1034,23.92,https://www.youtube.com/watch?v=_fz30qZ35UY
"this is my ""having a breakdown on the kitchen floor"" video.",2022-03-17 18:43:18,55583,5020,0,354,18.6,https://www.youtube.com/watch?v=EHhXIFrhVcc
this is where 'The Idol' went wrong.,2023-06-20 15:20:45,363244,17966,0,925,32.65,https://www.youtube.com/watch?v=1eeuFEQnUGg
a chronically online girl explains Billie Eilish lore (queerbaiting + age gap relationships),2023-12-17 22:47:41,910462,52516,0,1596,33.47,https://www.youtube.com/watch?v=iTFQjIchglw
this is the worst place i’ve ever lived.,2022-02-28 23:09:55,78143,6117,0,261,15.5,https://www.youtube.com/watch?v=qPadxG7gPPA
my silly lil tattoo tour,2022-09-02 17:49:48,124915,8784,0,264,16.67,https://www.youtube.com/watch?v=CB3tQdAiGKI
"what-about-me effect, trauma dumping, and how i'm guilty of it!",2023-09-22 18:42:02,221978,16727,0,840,21.2,https://www.youtube.com/watch?v=ZiFxd70Wg-g
Jacob Elordi & boofing cured our seasonal depression. | Talk Nasty to Me - Ep 8,2024-01-29 23:00:36,80873,3487,0,234,71.27,https://www.youtube.com/watch?v=rcluKY6xuQM
"chronically online girl explains Sabrina Carpenter, Olivia Rodrigo, & Joshua Bassett lore.",2024-01-23 01:48:41,920986,49996,0,2346,36.53,https://www.youtube.com/watch?v=ZB7AlgEEOFY
a chronically online girl explains Vlog Squad lore (& why it ended),2023-10-25 21:17:54,1755477,79722,0,2021,33.5,https://www.youtube.com/watch?v=3mTJtX5odeY
a chronically online girl explains Sister Squad lore (& why it ended),2023-11-21 00:41:39,1878381,109045,0,3093,32.73,https://www.youtube.com/watch?v=osoAFmDRzZE
manifesting the return of Frenemies 🥲,2023-09-11 21:25:48,36876,2917,0,38,0.17,https://www.youtube.com/watch?v=OwlMKkS2wbQ
Fighting a grown man at the Doja Cat concert. | Talk Nasty to Me - Ep 4,2023-12-04 17:41:13,91005,4482,0,184,66.3,https://www.youtube.com/watch?v=A1lbm6Op6Ak
women i would cheat on my boyfriend with.,2022-05-09 00:28:01,109667,10238,0,225,14.57,https://www.youtube.com/watch?v=_JlWFZEmVRM
why i refuse to live with my bf after 6 years.,2023-04-26 16:24:28,226157,12850,0,404,17.62,https://www.youtube.com/watch?v=As_r8O6jZAc
she's too young for you bro.,2023-02-03 01:33:26,1120422,60202,0,5133,26.72,https://www.youtube.com/watch?v=AT9NDHRih1k
"you don’t need a rebrand, or a new aesthetic. you need a reality check.",2023-01-18 22:56:23,432073,33293,0,1407,21.13,https://www.youtube.com/watch?v=M6auj-VWoeM
you don't have OCD...you're just annoying.,2023-03-23 17:02:39,593559,40175,0,2473,27.62,https://www.youtube.com/watch?v=OHSXRYHbufQ
my neighbors are moving out because they hear us screaming all the time.,2023-08-16 20:10:44,49311,4831,0,16,0.45,https://www.youtube.com/watch?v=khEbQ-1zFps
chronically online girl explains Grimes lore. (rip grimes),2024-02-24 01:38:03,1038238,62829,0,2790,29.43,https://www.youtube.com/watch?v=Iu_Kn8ZcL4w
"chronically online girl explains Ariana Grande lore. (Eternal Sunshine, Ethan & Dalton drama)",2024-03-15 05:45:21,768156,47013,0,2373,31.65,https://www.youtube.com/watch?v=oAvBBs26tXk
we read the SCARIEST Colleen Hoover book so that you don't have to.,2024-01-08 01:51:29,722578,24582,0,1438,169.52,https://www.youtube.com/watch?v=Sf980oR3exk
why do concerts SUCK lately?,2022-07-29 21:50:53,751898,43235,0,4770,31.37,https://www.youtube.com/watch?v=yL8FI1bU8Ao
we read the most EVIL Colleen Hoover book so you don't have to.,2023-11-06 22:47:42,744599,26416,0,1459,141.72,https://www.youtube.com/watch?v=w5vkOaxBu_E
i adopted a cat for my cat.,2022-12-05 00:15:07,44741,3856,0,14,0.33,https://www.youtube.com/watch?v=NMjiWw7n8aY
Dan Schneider belongs in hell. | Talk Nasty to Me - Ep 12,2024-03-25 20:40:12,111755,4630,0,239,68.08,https://www.youtube.com/watch?v=QdWgYHI54oI
i read Julia Fox’s book so u don’t have to (but u should),2023-12-06 02:14:17,341376,18527,0,588,47.85,https://www.youtube.com/watch?v=zI_RtVcUN_4
Addressing our beef with Emergency Intercom. | Talk Nasty to Me - Ep 7,2024-01-15 21:00:05,91263,4005,0,215,75.27,https://www.youtube.com/watch?v=9hyYKBKBOjw
Gypsy Rose Blanchard gets BBL 2 days out of jail. | Talk Nasty to Me - Ep 6,2024-01-02 23:17:38,173730,6839,0,353,72.17,https://www.youtube.com/watch?v=it2cXVHW1J0
Live burglary during the podcast. | Talk Nasty to Me - Ep 11,2024-03-11 23:59:12,65915,3215,0,255,64.22,https://www.youtube.com/watch?v=Bf5m3ye5XHs
we read the WORST Colleen Hoover book so that u don't have to.,2023-06-02 00:35:36,1107394,53583,0,2651,70.8,https://www.youtube.com/watch?v=18M4mEUqMJE
We're worried about Amanda Bynes... | Talk Nasty to Me - Ep 5,2023-12-18 20:22:46,100409,4138,0,164,71.67,https://www.youtube.com/watch?v=6vXDi4Aof2Q
we read the most DISGUSTING Colleen Hoover book so you don't have to.,2023-08-14 15:33:58,1764404,63330,0,3197,143.7,https://www.youtube.com/watch?v=1YmyoHaeT2Q
why i refuse to move to NYC.,2022-01-20 22:19:30,70453,5354,0,285,24.03,https://www.youtube.com/watch?v=wdyRvG5JNJk
Who tf did i marry? | Talk Nasty to Me - Ep 10,2024-02-26 22:23:11,114307,4713,0,230,69.53,https://www.youtube.com/watch?v=udmxaPeb7vY
who on Euphoria is an anti-vaxxer?,2022-01-30 23:22:17,170394,22573,0,749,14.25,https://www.youtube.com/watch?v=ZArxtjlrTCk
getting tattoos and going ginger just to feel something.,2022-02-25 21:21:45,69814,5687,0,229,13.37,https://www.youtube.com/watch?v=y_xbvfsXhUQ
i wish i believed in God.,2022-04-21 17:41:19,62780,5562,0,582,16.63,https://www.youtube.com/watch?v=Ivr5jGOf1Ek
i think u guys might be thinking about yourselves too much.,2024-03-29 22:11:14,221703,16914,0,697,25.3,https://www.youtube.com/watch?v=d7ENvPC2cQA
