Title,PublishedAt,ViewCount,LikeCount,DislikeCount,CommentCount,Duration,URL
Killer whales are so clever 🤯 | Frozen Planet II - BBC,2022-10-07T14:30:00Z,2482860,13706,0,565,2.95,https://www.youtube.com/watch?v=0TV5N5j5Imk
Prince William's moving speech for King Charles III | Coronation Concert at Windsor Castle - BBC,2023-05-07T21:51:17Z,3789399,51025,0,5224,3.67,https://www.youtube.com/watch?v=RADMoVY-EMI
Carnivorous UNDERCOVER caterpillar 🐛😎 | Wild Isles - BBC,2023-03-26T19:00:03Z,1807527,23148,0,1342,3.67,https://www.youtube.com/watch?v=4JoEWdV7tpQ
The difference between imperial and metric 😬  SAS Rogue Heroes – BBC,2022-10-31T17:00:17Z,2319166,23538,0,3046,3.05,https://www.youtube.com/watch?v=QumXVbpw8YU
⁣“Shut Up” by Stormzy BUT as a Disney Princess? 👀 👏 Yes please! ⁣Coming soon to #iPlayer #ThatsMyJam,2022-11-12T07:00:01Z,143659,7061,0,68,0.75,https://www.youtube.com/watch?v=0k3nBpj-4Ig
David Mitchell rants about WhatsApp for three minutes | Would I Lie To You? - BBC,2023-01-23T08:00:14Z,924400,11725,0,621,3.07,https://www.youtube.com/watch?v=JjCzkzYaFlg
Geena Davis reveals why Brad Pitt was cast in Thelma & Louise 😍 | The Graham Norton Show - BBC,2022-10-23T12:00:30Z,748185,7438,0,581,2.3,https://www.youtube.com/watch?v=uWSAae2OVyQ
The toughest interview questions EVER 🫠 | The Apprentice - BBC,2023-03-16T19:00:22Z,388051,3738,0,171,3.82,https://www.youtube.com/watch?v=td3PbdfU-lQ
Jax Jones and Calum Scott perform 'Whistle' on The One Show 🎶  - BBC,2023-03-23T19:00:22Z,232428,2411,0,93,2.6,https://www.youtube.com/watch?v=uskoGgQ7mUk
Catherine’s BRILLIANT comeback to Ryan's teacher’s lack of evidence | Happy Valley - BBC,2023-01-26T08:00:13Z,991967,6892,0,568,4.08,https://www.youtube.com/watch?v=cYOpxEIYjn0
Tommy Shelby meets Alfie Solomons 🔥 Peaky Blinders – BBC,2022-11-04T15:00:05Z,1597393,14459,0,599,4.3,https://www.youtube.com/watch?v=7cOfn_sjlXM
The most stunning performance of 'Songbird' by Eva Cassidy 😍 ✨  I Can See Your Voice,2022-12-05T17:30:02Z,106288,810,0,107,3.52,https://www.youtube.com/watch?v=ObZp07f-Smk
Marriage | Trailer - BBC,2022-07-29T14:30:11Z,280410,1609,0,176,0.7,https://www.youtube.com/watch?v=sqDfqClfliE
Matt Lucas’ connection to Anne Frank | Who Do You Think You Are? - BBC,2022-06-23T19:00:01Z,931148,12364,0,717,4.22,https://www.youtube.com/watch?v=6EeiHFGkmsk
The legend that is Christine! | Two Doors Down,2022-12-30T14:00:13Z,55977,358,0,42,3.7,https://www.youtube.com/watch?v=BXo5J29hRpw
Yasmin has shocking confrontation with her father over grooming young girls | Industry Series 2,2022-11-16T13:00:06Z,79194,484,0,87,3.88,https://www.youtube.com/watch?v=5JKxGxzhGSQ
Trader proves her worth by closing phenomenal deal | Industry Series 2,2022-10-05T09:00:12Z,941136,8180,0,633,4.3,https://www.youtube.com/watch?v=NAx260DygBE
Debunking moon landing conspiracy theories | QI - BBC,2023-06-13T13:00:21Z,235961,3539,0,3298,4.38,https://www.youtube.com/watch?v=SYVGorgyamU
@JasonDerulo nails OPERA version of ⁣“Baby Got Back” by Sir Mix-a-Lot 🔥 😂 That's My Jam,2023-01-09T16:00:30Z,1011237,19149,0,450,3.13,https://www.youtube.com/watch?v=kR7UeWe-YvI
These gulls are VICIOUS 😱 | Wild Isles - BBC,2023-03-17T15:00:22Z,585895,2457,0,105,3.7,https://www.youtube.com/watch?v=LTMYr4-758g
Peaky Blinders Series 6 Trailer 🔥 BBC,2022-01-01T17:58:21Z,13568821,438035,0,12090,1.6,https://www.youtube.com/watch?v=2nsT9uQPIrk
Amber Riley country and western version of ⁣“Waterfalls” by TLC 🤩 - BBC,2023-01-02T14:00:21Z,1023662,32515,0,1188,3.23,https://www.youtube.com/watch?v=sybtUPsUfnw
Day one at the Peaky Blinders bakery 😲 Peaky Blinders – BBC,2022-11-13T20:00:04Z,856496,8775,0,391,4.43,https://www.youtube.com/watch?v=CPIptNtVFQc
Yungblud on queerbaiting | Louis Theroux Interviews - BBC,2022-11-14T12:03:35Z,224015,3162,0,335,2.9,https://www.youtube.com/watch?v=Qf8Qo8bNv_o
Things You WOULDN’T Hear on a Property Show 😂 Mock The Week,2022-10-03T10:02:23Z,111047,1452,0,57,3.53,https://www.youtube.com/watch?v=aryH-0Gzs2Q
Polly and Grace's Showdown 😲🔥 Peaky Blinders – BBC,2022-10-25T18:00:16Z,99477,1082,0,49,3.22,https://www.youtube.com/watch?v=ivcOQzRxD-0
We Hunt Together - Series 1 | Trailer - BBC,2023-06-16T16:00:15Z,32868,190,0,26,0.55,https://www.youtube.com/watch?v=GBYdlaLmJtM
