Title,PublishedAt,ViewCount,LikeCount,DislikeCount,CommentCount,Duration,URL
Before Season 1 Ends...,2023-03-08 18:00:19,245919,11052,0,490,10.72,https://www.youtube.com/watch?v=UQhSaIDWegM
MY BEST GAME THIS SEASON *INSANE*,2022-04-14 18:18:08,281701,11383,0,444,9.87,https://www.youtube.com/watch?v=IC7rVzvjqMM
Hunting Fortnite Campers - Season 4  - Live,2023-10-04 17:14:59,122919,4121,0,41,208.78,https://www.youtube.com/watch?v=AWB8kwN4lnc
Fortnite Secret Update...,2023-04-09 17:00:10,196326,8100,0,414,10.63,https://www.youtube.com/watch?v=NFIArscZkso
This is hard...,2022-09-25 19:49:27,324928,13773,0,701,10.12,https://www.youtube.com/watch?v=DxB4pwvNdPk
Fortnite Family Fridays - Chapter 4  Live,2022-12-09 17:34:00,161294,4470,0,61,175.6,https://www.youtube.com/watch?v=YeDJ9NWk5u4
I went UNDERCOVER in CourageJD's Tournament!,2022-03-05 17:27:01,503165,20995,0,522,10.25,https://www.youtube.com/watch?v=nLaWZ1vh6-g
I Spectated The WORST Player In Fortnite...,2022-01-15 19:00:15,250951,12598,0,622,8.93,https://www.youtube.com/watch?v=vgYjC_zywEI
Fortnite NEW Dragon Ball Update is Insane..,2023-01-31 20:00:06,287070,9476,0,305,10.02,https://www.youtube.com/watch?v=N-JbXVph2TQ
SEASON 4 is a Movie,2023-08-29 16:00:27,636666,40483,0,130,0.5,https://www.youtube.com/watch?v=OGXf6kuQdpw
No WAY he did that!!!,2023-02-10 20:30:01,91732,4520,0,61,0.18,https://www.youtube.com/watch?v=HbyknGXqITQ
The Hardest Fortnite Match Ever...,2023-05-21 19:00:12,287680,11266,0,426,10.37,https://www.youtube.com/watch?v=WIVb03cG3Pg
I must admit...,2022-10-16 17:35:37,246658,12182,0,478,10.05,https://www.youtube.com/watch?v=XPlQlNJ6b7o
Just Wait for it 👀,2023-04-02 17:00:19,158563,9804,0,96,0.27,https://www.youtube.com/watch?v=eptJW76ifpk
I Got Cooked by ChatGPT,2023-05-11 18:00:25,481910,32784,0,367,0.33,https://www.youtube.com/watch?v=k3fQHjSAnUU
Chapter 4 Added Aimbot,2022-12-11 19:00:23,309271,12321,0,347,10.42,https://www.youtube.com/watch?v=gdN_IXBR1zQ
OG Fortnite One Chest CHALLENGE!,2023-11-26 19:00:13,547283,24220,0,356,10.05,https://www.youtube.com/watch?v=WgQTE5JKHv4
The Latest Weapon Update Is *INSANE*,2022-03-23 16:23:32,324587,13097,0,424,11.05,https://www.youtube.com/watch?v=UPm24F0SdK8
Top Tier Fortnite Agent - Season 4  - Live,2023-10-02 17:41:34,129982,4768,0,64,260.25,https://www.youtube.com/watch?v=d4mNYKXRPp0
Ninjoi's *INSANE* 23BOMB | Fortnite,2022-04-20 17:39:55,229681,9746,0,486,10.03,https://www.youtube.com/watch?v=9NKHqa5s5Cw
